Gene_ID,accession,go_id,GOterm_depth,category,evidence_code,go_description,distance,model_name,protein_id,organism,gene_name,reliability_index,support_count,collapsed_support,n_collapsed_terms,collapsed_terms,identity,similarity,alignment_score,gaps_percentage,alignment_length,length_query,length_reference
g_12430,anno2.2007_t,GO:2000280,4.0,P,IDA,regulation of root development,0.0543,Ankh3-Large,RD29A_ARATH,Arabidopsis thaliana (Mouse-ear cress).,RD29A {ECO:0000303|PubMed:8310052},0.9457,1,0,0,,18.3463,33.9793,-1,20.9302,774,676,710
g_13766,anno2.5033_t,GO:0000724,9.0,P,IMP,double-strand break repair via homologous recombination,0.0519,Ankh3-Large,BRCA2_DROME,Drosophila melanogaster (Fruit fly).,Brca2 {ECO:0000312|FlyBase:FBgn0050169},0.9481,1,1,1,GO:0006281,14.5343,26.5097,-235,42.8864,977,564,971
g_13766,anno2.5033_t,GO:0000775,3.0,C,IDA,"chromosome, centromeric region",0.0387,Prost-T5,KNL2_CAEEL,Caenorhabditis elegans.,knl-2 {ECO:0000312|WormBase:K06A5.4},0.9613,1,0,0,,15.7143,26.4835,-172,41.6484,910,564,877
g_13766,anno2.5033_t,GO:0000776,5.0,C,IDA,kinetochore,0.0387,Prost-T5,KNL2_CAEEL,Caenorhabditis elegans.,knl-2 {ECO:0000312|WormBase:K06A5.4},0.9613,1,0,0,,15.7143,26.4835,-172,41.6484,910,564,877
g_13766,anno2.5033_t,GO:0000782,3.0,C,IDA,telomere cap complex,0.0183,ESM3c,A1Z818_DROME,Drosophila melanogaster (Fruit fly).,"tea {ECO:0000313|EMBL:AAF58877.3, ECO:0000313|FlyBase:FBgn0285892}",0.9817,1,0,0,,10.165,16.711,-946,70.0373,1879,564,1878
g_13766,anno2.5033_t,GO:0000794,7.0,C,IDA,condensed nuclear chromosome,0.0195,ESM3c,O18064_CAEEL,Caenorhabditis elegans.,"zim-1 {ECO:0000313|EMBL:CAB05277.2, ECO:0000313|WormBase:T07G12.6a}",0.9805,3,0,0,,18.3386,32.7586,-53,17.5549,638,564,600
g_13766,anno2.5033_t,GO:0000794,7.0,C,IDA,condensed nuclear chromosome,0.0381,Prost-T5,O18065_CAEEL,Caenorhabditis elegans.,"zim-3 {ECO:0000313|EMBL:CAB05278.2, ECO:0000313|WormBase:T07G12.11a}",0.9619,1,0,0,,16.8731,32.0433,-71,22.7554,646,564,581
g_13766,anno2.5033_t,GO:0000795,3.0,C,IDA,synaptonemal complex,0.034,Prost-T5,Q9VX37_DROME,Drosophila melanogaster (Fruit fly).,"corolla {ECO:0000313|EMBL:AAF48744.2, ECO:0000313|FlyBase:FBgn0267967}",0.966,2,0,0,,15.798,34.202,-33,17.9153,614,564,554
g_13766,anno2.5033_t,GO:0001501,4.0,P,TAS,skeletal system development,0.0551,Ankh3-Large,MEPE_HUMAN,Homo sapiens (Human).,MEPE,0.9449,1,0,0,,18.8648,33.389,-17,18.197,599,564,525
g_13766,anno2.5033_t,GO:0001675,7.0,P,TAS,acrosome assembly,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0002079,6.0,C,IDA,inner acrosomal membrane,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0002080,7.0,C,IDA,acrosomal membrane,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0002081,6.0,C,IDA,outer acrosomal membrane,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0003779,4.0,F,IDA,actin binding,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,0,0,,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0005201,2.0,F,TAS,extracellular matrix structural constituent,0.0551,Ankh3-Large,MEPE_HUMAN,Homo sapiens (Human).,MEPE,0.9449,1,0,0,,18.8648,33.389,-17,18.197,599,564,525
g_13766,anno2.5033_t,GO:0005634,5.0,C,IDA,nucleus,0.0519,Ankh3-Large,BRCA2_DROME,Drosophila melanogaster (Fruit fly).,Brca2 {ECO:0000312|FlyBase:FBgn0050169},0.9481,1,0,0,,14.5343,26.5097,-235,42.8864,977,564,971
g_13766,anno2.5033_t,GO:0005634,5.0,C,IDA,nucleus,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0005634,5.0,C,IDA,nucleus,0.0387,Prost-T5,KNL2_CAEEL,Caenorhabditis elegans.,knl-2 {ECO:0000312|WormBase:K06A5.4},0.9613,1,0,0,,15.7143,26.4835,-172,41.6484,910,564,877
g_13766,anno2.5033_t,GO:0005654,2.0,C,IDA,nucleoplasm,0.0385,Prost-T5,A0A8I5QL42_HUMAN,Homo sapiens (Human).,NEK1 {ECO:0000313|Ensembl:ENSP00000510760.1},0.9615,1,0,0,,19.9713,34.3391,-13,28.8793,696,564,627
g_13766,anno2.5033_t,GO:0005730,5.0,C,IDA,nucleolus,0.013,ESM,ZC3HD_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,SLZ1,0.987,1,0,0,,14.6643,25.9717,-169,47.7032,566,564,298
g_13766,anno2.5033_t,GO:0005737,2.0,C,IDA,cytoplasm,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,2,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0005739,5.0,C,IDA,mitochondrion,0.0216,ESM3c,A0A494C0F1_HUMAN,Homo sapiens (Human).,ALMS1 {ECO:0000313|Ensembl:ENSP00000498504.1},0.9784,1,0,0,,15.4616,28.5873,-167,38.7097,899,564,886
g_13766,anno2.5033_t,GO:0005768,7.0,C,IDA,endosome,0.0587,Ankh3-Large,A0A0G2JG85_MOUSE,Mus musculus (Mouse).,"Ap1ar {ECO:0000313|Ensembl:ENSMUSP00000143466.2, ECO:0000313|MGI:MGI:2384822}",0.9413,1,0,0,,13.2275,21.8695,-183,53.7919,567,564,265
g_13766,anno2.5033_t,GO:0005769,8.0,C,IDA,early endosome,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0005788,5.0,C,TAS,endoplasmic reticulum lumen,0.0551,Ankh3-Large,MEPE_HUMAN,Homo sapiens (Human).,MEPE,0.9449,1,0,0,,18.8648,33.389,-17,18.197,599,564,525
g_13766,anno2.5033_t,GO:0005794,5.0,C,IDA,Golgi apparatus,0.2516,Prot-T5,GAPT_HUMAN,Homo sapiens (Human).,GAPT,0.7484,2,1,1,GO:0043231,9.5745,16.844,-286,72.1631,564,564,157
g_13766,anno2.5033_t,GO:0005829,2.0,C,IDA,cytosol,0.0216,ESM3c,A0A494C0F1_HUMAN,Homo sapiens (Human).,ALMS1 {ECO:0000313|Ensembl:ENSP00000498504.1},0.9784,1,0,0,,15.4616,28.5873,-167,38.7097,899,564,886
g_13766,anno2.5033_t,GO:0005829,2.0,C,IDA,cytosol,0.0385,Prost-T5,A0A8I5QL42_HUMAN,Homo sapiens (Human).,NEK1 {ECO:0000313|Ensembl:ENSP00000510760.1},0.9615,1,0,0,,19.9713,34.3391,-13,28.8793,696,564,627
g_13766,anno2.5033_t,GO:0005886,3.0,C,TAS,plasma membrane,0.0095,ESM,IR10_HCMVM,Human cytomegalovirus (strain Merlin) (HHV-5) (Human herpesvirus 5).,RL10,0.9905,3,0,0,,11.3274,16.1062,-282,70.0885,565,564,170
g_13766,anno2.5033_t,GO:0005886,3.0,C,IDA,plasma membrane,0.2408,Prot-T5,C9JF66_HUMAN,Homo sapiens (Human).,TRAT1 {ECO:0000313|Ensembl:ENSP00000410097.1},0.7592,3,0,0,,9.7518,15.9574,-317,73.5816,564,564,149
g_13766,anno2.5033_t,GO:0005929,4.0,C,IDA,cilium,0.0385,Prost-T5,A0A8I5QL42_HUMAN,Homo sapiens (Human).,NEK1 {ECO:0000313|Ensembl:ENSP00000510760.1},0.9615,1,0,0,,19.9713,34.3391,-13,28.8793,696,564,627
g_13766,anno2.5033_t,GO:0006366,9.0,P,IDA,transcription by RNA polymerase II,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,0,0,,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0006606,8.0,P,IDA,protein import into nucleus,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,1,1,GO:0008104,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0006897,5.0,P,IDA,endocytosis,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0007130,7.0,P,IMP,synaptonemal complex assembly,0.034,Prost-T5,Q9VX37_DROME,Drosophila melanogaster (Fruit fly).,"corolla {ECO:0000313|EMBL:AAF48744.2, ECO:0000313|FlyBase:FBgn0267967}",0.966,2,0,0,,15.798,34.202,-33,17.9153,614,564,554
g_13766,anno2.5033_t,GO:0007143,8.0,P,IMP,female meiotic nuclear division,0.034,Prost-T5,Q9VX37_DROME,Drosophila melanogaster (Fruit fly).,"corolla {ECO:0000313|EMBL:AAF48744.2, ECO:0000313|FlyBase:FBgn0267967}",0.966,2,0,0,,15.798,34.202,-33,17.9153,614,564,554
g_13766,anno2.5033_t,GO:0007342,7.0,P,IMP,fusion of sperm to egg plasma membrane involved in single fertilization,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0008157,6.0,F,IPI,protein phosphatase 1 binding,0.034,Prost-T5,Q9VX37_DROME,Drosophila melanogaster (Fruit fly).,"corolla {ECO:0000313|EMBL:AAF48744.2, ECO:0000313|FlyBase:FBgn0267967}",0.966,2,0,0,,15.798,34.202,-33,17.9153,614,564,554
g_13766,anno2.5033_t,GO:0010705,9.0,P,IMP,meiotic DNA double-strand break processing involved in reciprocal meiotic recombination,0.034,Prost-T5,Q9VX37_DROME,Drosophila melanogaster (Fruit fly).,"corolla {ECO:0000313|EMBL:AAF48744.2, ECO:0000313|FlyBase:FBgn0267967}",0.966,2,0,0,,15.798,34.202,-33,17.9153,614,564,554
g_13766,anno2.5033_t,GO:0010778,10.0,P,IMP,meiotic DNA repair synthesis involved in reciprocal meiotic recombination,0.0519,Ankh3-Large,BRCA2_DROME,Drosophila melanogaster (Fruit fly).,Brca2 {ECO:0000312|FlyBase:FBgn0050169},0.9481,1,0,0,,14.5343,26.5097,-235,42.8864,977,564,971
g_13766,anno2.5033_t,GO:0015629,6.0,C,IDA,actin cytoskeleton,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,0,0,,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0016233,8.0,P,IDA,telomere capping,0.0183,ESM3c,A1Z818_DROME,Drosophila melanogaster (Fruit fly).,"tea {ECO:0000313|EMBL:AAF58877.3, ECO:0000313|FlyBase:FBgn0285892}",0.9817,1,0,0,,10.165,16.711,-946,70.0373,1879,564,1878
g_13766,anno2.5033_t,GO:0019031,3.0,C,TAS,viral envelope,0.0095,ESM,IR10_HCMVM,Human cytomegalovirus (strain Merlin) (HHV-5) (Human herpesvirus 5).,RL10,0.9905,1,0,0,,11.3274,16.1062,-282,70.0885,565,564,170
g_13766,anno2.5033_t,GO:0019031,3.0,C,TAS,viral envelope,0.2832,Prot-T5,IR10_HCMVM,Human cytomegalovirus (strain Merlin) (HHV-5) (Human herpesvirus 5).,RL10,0.7168,1,0,0,,11.3274,16.1062,-282,70.0885,565,564,170
g_13766,anno2.5033_t,GO:0030016,6.0,C,IDA,myofibril,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,0,0,,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0030017,2.0,C,IDA,sarcomere,0.0556,Ankh3-Large,ABRA_RAT,Rattus norvegicus (Rat).,Abra {ECO:0000312|RGD:708493},0.9444,1,0,0,,15.5709,26.4706,-125,37.5433,578,564,375
g_13766,anno2.5033_t,GO:0030036,6.0,P,IDA,actin cytoskeleton organization,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,0,0,,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0032728,11.0,P,IDA,positive regulation of interferon-beta production,0.2748,Prot-T5,Q1LUQ2_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"ticam1 {ECO:0000313|EMBL:AAI34859.1, ECO:0000313|Ensembl:ENSDARP00000130000, ECO:0000313|RefSeq:NP_001038224.1, ECO:0000313|ZFIN:ZDB-GENE-040219-2}",0.7252,1,0,0,,17.3228,33.7008,-66,22.0472,635,564,566
g_13766,anno2.5033_t,GO:0034315,10.0,P,IMP,regulation of Arp2/3 complex-mediated actin nucleation,0.0587,Ankh3-Large,A0A0G2JG85_MOUSE,Mus musculus (Mouse).,"Ap1ar {ECO:0000313|Ensembl:ENSMUSP00000143466.2, ECO:0000313|MGI:MGI:2384822}",0.9413,1,0,0,,13.2275,21.8695,-183,53.7919,567,564,265
g_13766,anno2.5033_t,GO:0034446,4.0,P,IMP,substrate adhesion-dependent cell spreading,0.0587,Ankh3-Large,A0A0G2JG85_MOUSE,Mus musculus (Mouse).,"Ap1ar {ECO:0000313|Ensembl:ENSMUSP00000143466.2, ECO:0000313|MGI:MGI:2384822}",0.9413,1,0,0,,13.2275,21.8695,-183,53.7919,567,564,265
g_13766,anno2.5033_t,GO:0034451,2.0,C,IDA,centriolar satellite,0.0385,Prost-T5,A0A8I5QL42_HUMAN,Homo sapiens (Human).,NEK1 {ECO:0000313|Ensembl:ENSP00000510760.1},0.9615,1,0,0,,19.9713,34.3391,-13,28.8793,696,564,627
g_13766,anno2.5033_t,GO:0034451,2.0,C,IDA,centriolar satellite,0.2408,Prot-T5,C9JF66_HUMAN,Homo sapiens (Human).,TRAT1 {ECO:0000313|Ensembl:ENSP00000410097.1},0.7592,1,0,0,,9.7518,15.9574,-317,73.5816,564,564,149
g_13766,anno2.5033_t,GO:0035025,9.0,P,IDA,positive regulation of Rho protein signal transduction,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,0,0,,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0036396,5.0,C,IDA,RNA N6-methyladenosine methyltransferase complex,0.013,ESM,ZC3HD_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,SLZ1,0.987,1,0,0,,14.6643,25.9717,-169,47.7032,566,564,298
g_13766,anno2.5033_t,GO:0043123,8.0,P,IDA,positive regulation of canonical NF-kappaB signal transduction,0.2748,Prot-T5,Q1LUQ2_DANRE,Danio rerio (Zebrafish) (Brachydanio rerio).,"ticam1 {ECO:0000313|EMBL:AAI34859.1, ECO:0000313|Ensembl:ENSDARP00000130000, ECO:0000313|RefSeq:NP_001038224.1, ECO:0000313|ZFIN:ZDB-GENE-040219-2}",0.7252,1,0,0,,17.3228,33.7008,-66,22.0472,635,564,566
g_13766,anno2.5033_t,GO:0043150,9.0,P,IMP,DNA synthesis involved in double-strand break repair via homologous recombination,0.0519,Ankh3-Large,BRCA2_DROME,Drosophila melanogaster (Fruit fly).,Brca2 {ECO:0000312|FlyBase:FBgn0050169},0.9481,1,0,0,,14.5343,26.5097,-235,42.8864,977,564,971
g_13766,anno2.5033_t,GO:0045944,11.0,P,IDA,positive regulation of transcription by RNA polymerase II,0.0576,Ankh3-Large,ABRA_MOUSE,Mus musculus (Mouse).,Abra {ECO:0000312|MGI:MGI:2444891},0.9424,1,1,1,GO:0045893,15.5594,26.5734,-125,35.8392,572,564,375
g_13766,anno2.5033_t,GO:0051321,3.0,P,IMP,meiotic cell cycle,0.013,ESM,ZC3HD_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,SLZ1,0.987,1,0,0,,14.6643,25.9717,-169,47.7032,566,564,298
g_13766,anno2.5033_t,GO:0051598,10.0,P,IMP,meiotic recombination checkpoint signaling,0.0519,Ankh3-Large,BRCA2_DROME,Drosophila melanogaster (Fruit fly).,Brca2 {ECO:0000312|FlyBase:FBgn0050169},0.9481,1,0,0,,14.5343,26.5097,-235,42.8864,977,564,971
g_13766,anno2.5033_t,GO:0051649,3.0,P,IMP,establishment of localization in cell,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0060478,9.0,P,IMP,acrosomal vesicle exocytosis,0.0119,ESM,EQTN_MOUSE,Mus musculus (Mouse).,Eqtn,0.9881,1,0,0,,16.6378,29.8094,-131,43.8475,577,564,337
g_13766,anno2.5033_t,GO:0072686,6.0,C,IDA,mitotic spindle,0.2408,Prot-T5,C9JF66_HUMAN,Homo sapiens (Human).,TRAT1 {ECO:0000313|Ensembl:ENSP00000410097.1},0.7592,1,0,0,,9.7518,15.9574,-317,73.5816,564,564,149
g_13766,anno2.5033_t,GO:0098653,5.0,P,IMP,centromere clustering,0.034,Prost-T5,Q9VX37_DROME,Drosophila melanogaster (Fruit fly).,"corolla {ECO:0000313|EMBL:AAF48744.2, ECO:0000313|FlyBase:FBgn0267967}",0.966,2,0,0,,15.798,34.202,-33,17.9153,614,564,554
g_13766,anno2.5033_t,GO:0141173,8.0,P,EXP,symbiont-mediated suppression of host pro-inflammatory cytokine signaling,0.257,Prot-T5,UL08_HCMVA,Human cytomegalovirus (strain AD169) (HHV-5) (Human herpesvirus 5).,UL8,0.743,1,0,0,,13.6283,23.5398,-179,42.8319,565,564,324
g_13766,anno2.5033_t,GO:1900025,7.0,P,IMP,negative regulation of substrate adhesion-dependent cell spreading,0.0587,Ankh3-Large,A0A0G2JG85_MOUSE,Mus musculus (Mouse).,"Ap1ar {ECO:0000313|Ensembl:ENSMUSP00000143466.2, ECO:0000313|MGI:MGI:2384822}",0.9413,1,0,0,,13.2275,21.8695,-183,53.7919,567,564,265
g_13766,anno2.5033_t,GO:1901563,5.0,P,IMP,response to camptothecin,0.0519,Ankh3-Large,BRCA2_DROME,Drosophila melanogaster (Fruit fly).,Brca2 {ECO:0000312|FlyBase:FBgn0050169},0.9481,1,0,0,,14.5343,26.5097,-235,42.8864,977,564,971
g_13766,anno2.5033_t,GO:1990900,2.0,C,IDA,ciliary pocket collar,0.0125,ESM,Q586B9_TRYB2,Trypanosoma brucei brucei (strain 927/4 GUTat10.1).,1F7.355 {ECO:0000313|EMBL:AAQ16054.1},0.9875,1,0,0,,15.1261,29.4118,-117,34.6218,595,564,420
g_13766,anno2.5033_t,GO:2000146,5.0,P,IMP,negative regulation of cell motility,0.0587,Ankh3-Large,A0A0G2JG85_MOUSE,Mus musculus (Mouse).,"Ap1ar {ECO:0000313|Ensembl:ENSMUSP00000143466.2, ECO:0000313|MGI:MGI:2384822}",0.9413,1,0,0,,13.2275,21.8695,-183,53.7919,567,564,265
g_13766,anno2.5033_t,GO:2000221,8.0,P,IMP,negative regulation of pseudohyphal growth,0.013,ESM,ZC3HD_YEAST,Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast).,SLZ1,0.987,1,0,0,,14.6643,25.9717,-169,47.7032,566,564,298
g_3672,anno2.6035_t,GO:0000122,11.0,P,IMP,negative regulation of transcription by RNA polymerase II,0.014,ESM3c,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.986,1,0,0,,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0000122,11.0,P,IMP,negative regulation of transcription by RNA polymerase II,0.1653,Prot-T5,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.8347,1,2,1,GO:0045892,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0000785,2.0,C,IDA,chromatin,0.039,Prost-T5,A0A140LIQ5_MOUSE,Mus musculus (Mouse).,"Bend2 {ECO:0000313|Ensembl:ENSMUSP00000146912.2, ECO:0000313|MGI:MGI:3705232}",0.961,1,0,0,,17.5258,33.3763,-58,15.7216,776,702,728
g_3672,anno2.6035_t,GO:0000793,6.0,C,IDA,condensed chromosome,0.007,ESM,Q19220_CAEEL,Caenorhabditis elegans.,"dsb-1 {ECO:0000313|EMBL:CAA94583.2, ECO:0000313|WormBase:F08G5.1a}",0.993,1,0,0,,14.6685,25.1058,-175,46.6855,709,702,385
g_3672,anno2.6035_t,GO:0000794,7.0,C,IDA,condensed nuclear chromosome,0.014,ESM3c,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.986,1,0,0,,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0000794,7.0,C,IDA,condensed nuclear chromosome,0.1653,Prot-T5,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.8347,1,0,0,,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0000977,7.0,F,IDA,RNA polymerase II transcription regulatory region sequence-specific DNA binding,0.014,ESM3c,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.986,2,2,2,"GO:0003690, GO:0043565",16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0000977,7.0,F,IDA,RNA polymerase II transcription regulatory region sequence-specific DNA binding,0.1653,Prot-T5,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.8347,2,1,1,GO:0003690,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0001228,4.0,F,IDA,"DNA-binding transcription activator activity, RNA polymerase II-specific",0.0063,ESM,A1Z913_DROME,Drosophila melanogaster (Fruit fly).,"vis {ECO:0000313|EMBL:AAO41402.1, ECO:0000313|FlyBase:FBgn0033748}",0.9937,2,0,0,,16.6667,31.1475,-98,32.5137,732,702,524
g_3672,anno2.6035_t,GO:0002119,5.0,P,IGI,nematode larval development,0.1942,Prot-T5,H8P172_CAEEL,Caenorhabditis elegans.,"sop-2 {ECO:0000313|EMBL:CCG28195.1, ECO:0000313|WormBase:C50E10.4b}",0.8058,2,0,0,,17.284,32.3457,-117,22.3457,810,702,737
g_3672,anno2.6035_t,GO:0003697,4.0,F,IDA,single-stranded DNA binding,0.014,ESM3c,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.986,1,0,0,,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0003697,4.0,F,IDA,single-stranded DNA binding,0.1653,Prot-T5,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.8347,1,0,0,,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0003723,3.0,F,IDA,RNA binding,0.1949,Prot-T5,SOP2_CAEEL,Caenorhabditis elegans.,sop-2,0.8051,1,0,0,,17.037,32.2222,-119,22.5926,810,702,735
g_3672,anno2.6035_t,GO:0005634,5.0,C,IDA,nucleus,0.0365,Ankh3-Large,Q9VPB0_DROME,Drosophila melanogaster (Fruit fly).,"HIPP1 {ECO:0000313|EMBL:AAF51645.2, ECO:0000313|FlyBase:FBgn0037027}",0.9635,1,0,0,,15.7339,32.3126,-116,28.0887,947,702,926
g_3672,anno2.6035_t,GO:0005634,5.0,C,IDA,nucleus,0.0063,ESM,A1Z913_DROME,Drosophila melanogaster (Fruit fly).,"vis {ECO:0000313|EMBL:AAO41402.1, ECO:0000313|FlyBase:FBgn0033748}",0.9937,3,0,0,,16.6667,31.1475,-98,32.5137,732,702,524
g_3672,anno2.6035_t,GO:0005634,5.0,C,IDA,nucleus,0.014,ESM3c,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.986,2,0,0,,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0005634,5.0,C,IDA,nucleus,0.0496,Prost-T5,H2KYB2_CAEEL,Caenorhabditis elegans.,"sup-37 {ECO:0000313|EMBL:CCD62082.1, ECO:0000313|WormBase:C01B7.1a}",0.9504,2,0,0,,15.8221,29.8862,-167,30.7135,967,702,935
g_3672,anno2.6035_t,GO:0005634,5.0,C,IDA,nucleus,0.1653,Prot-T5,LIN14_CAEEL,Caenorhabditis elegans.,lin-14 {ECO:0000312|WormBase:T25C12.1a},0.8347,2,0,0,,16.737,31.5049,-13,25.4571,711,702,539
g_3672,anno2.6035_t,GO:0005737,2.0,C,IDA,cytoplasm,0.037,Ankh3-Large,Q24137_DROME,Drosophila melanogaster (Fruit fly).,"mei-218 {ECO:0000313|EMBL:AAB61476.1, ECO:0000313|FlyBase:FBgn0002709}",0.963,1,0,0,,16.8333,26.6667,-264,42.6667,1200,702,1186
g_3672,anno2.6035_t,GO:0005737,2.0,C,IDA,cytoplasm,0.0068,ESM,SUMV1_CAEEL,Caenorhabditis elegans.,sumv-1 {ECO:0000312|WormBase:C34E10.8},0.9932,1,0,0,,17.7588,28.3001,-158,36.0874,1053,702,1024
g_3672,anno2.6035_t,GO:0005737,2.0,C,IDA,cytoplasm,0.017,ESM3c,Q24137_DROME,Drosophila melanogaster (Fruit fly).,"mei-218 {ECO:0000313|EMBL:AAB61476.1, ECO:0000313|FlyBase:FBgn0002709}",0.983,1,0,0,,16.8333,26.6667,-264,42.6667,1200,702,1186
g_3672,anno2.6035_t,GO:0005829,2.0,C,IDA,cytosol,0.1827,Prot-T5,Q95XN0_CAEEL,Caenorhabditis elegans.,"lin-65 {ECO:0000313|EMBL:CCD67964.1, ECO:0000313|WormBase:Y71G12B.9a}",0.8173,1,0,0,,16.6463,32.3133,-69,24.9694,817,702,728
g_3672,anno2.6035_t,GO:0006325,4.0,P,IMP,chromatin organization,0.039,Prost-T5,A0A140LIQ5_MOUSE,Mus musculus (Mouse).,"Bend2 {ECO:0000313|Ensembl:ENSMUSP00000146912.2, ECO:0000313|MGI:MGI:3705232}",0.961,1,0,0,,17.5258,33.3763,-58,15.7216,776,702,728
g_3672,anno2.6035_t,GO:0007129,7.0,P,IMP,homologous chromosome pairing at meiosis,0.039,Prost-T5,A0A140LIQ5_MOUSE,Mus musculus (Mouse).,"Bend2 {ECO:0000313|Ensembl:ENSMUSP00000146912.2, ECO:0000313|MGI:MGI:3705232}",0.961,1,0,0,,17.5258,33.3763,-58,15.7216,776,702,728
